,state,city,code,mean_inc,median_inc,stdev_inc,num_incidents,total_killed,total_injured
0,California,Oakland,CA,32640,25173,24089,1478,321,783
0,California,Oakland,CA,94332,300000,65675,1478,321,783
0,California,Oakland,CA,69218,51371,46683,1478,321,783
0,California,Oakland,CA,51507,48308,35587,1478,321,783
0,California,Oakland,CA,142270,144163,64428,1478,321,783
0,California,Oakland,CA,47728,38406,32179,1478,321,783
0,California,Oakland,CA,41068,40963,30287,1478,321,783
0,California,Oakland,CA,101154,300000,79449,1478,321,783
0,California,Fresno,CA,124974,110104,73908,1057,166,545
0,California,Oakland,CA,94924,92207,55117,1478,321,783
0,California,Oakland,CA,97430,90261,58720,1478,321,783
0,California,Oakland,CA,27565,23356,18932,1478,321,783
0,California,Oakland,CA,42561,34049,37074,1478,321,783
0,California,Oakland,CA,35936,26301,31074,1478,321,783
0,California,Oakland,CA,53079,43375,39616,1478,321,783
0,California,Oakland,CA,45328,38771,32818,1478,321,783
0,California,Oakland,CA,97577,101489,45315,1478,321,783
0,California,Oakland,CA,66280,56182,58132,1478,321,783
0,California,Oakland,CA,62631,47970,49357,1478,321,783
0,California,Clovis,CA,40888,30074,32038,24,7,5
0,California,Albany,CA,98633,300000,50866,0,0,0
0,California,Berkeley,CA,163324,179224,84193,72,6,32
0,California,Berkeley,CA,144168,139421,82268,72,6,32
0,California,Berkeley,CA,133532,124108,85009,72,6,32
0,California,Berkeley,CA,71614,46329,58399,72,6,32
0,California,Berkeley,CA,56150,35427,60221,72,6,32
0,California,Oakland,CA,97339,70273,80488,1478,321,783
0,California,Berkeley,CA,68802,46498,66008,72,6,32
0,California,Berkeley,CA,87835,71873,68499,72,6,32
0,California,Berkeley,CA,91416,68265,75602,72,6,32
0,California,Clovis,CA,101056,92462,66427,24,7,5
0,California,Emeryville,CA,61154,300000,42095,17,2,10
0,California,Piedmont,CA,174958,300000,82444,6,0,0
0,California,Alameda,CA,120874,99268,85067,18,4,6
0,California,Alameda,CA,73300,25240,86797,18,4,6
0,California,Alameda,CA,126167,120675,88697,18,4,6
0,California,Alameda,CA,81068,68590,62784,18,4,6
0,California,Alameda,CA,99109,89473,70818,18,4,6
0,California,Alameda,CA,75047,67196,56921,18,4,6
0,California,San Ramon,CA,120487,108014,79252,3,0,1
0,California,Castro Valley,CA,116915,104150,72188,10,3,2
0,California,Reedley,CA,75277,63411,55654,8,3,6
0,California,Castro Valley,CA,104118,300000,51705,10,3,2
0,California,Castro Valley,CA,56554,49065,44592,10,3,2
0,California,San Leandro,CA,80223,44921,72344,50,5,26
0,California,Oakland,CA,83717,300000,53749,1478,321,783
0,California,San Leandro,CA,145285,300000,78784,50,5,26
0,California,San Leandro,CA,47897,38800,25692,50,5,26
0,California,San Leandro,CA,68735,56329,56097,50,5,26
0,California,San Lorenzo,CA,87549,300000,54843,5,1,2
0,California,San Lorenzo,CA,53424,43311,42108,5,1,2
0,California,San Lorenzo,CA,57230,32045,56961,5,1,2
0,California,Reedley,CA,68649,51242,51608,8,3,6
0,California,Hayward,CA,94265,99875,56460,67,31,36
0,California,Hayward,CA,56184,43657,47321,67,31,36
0,California,San Lorenzo,CA,82519,76025,42333,5,1,2
0,California,San Lorenzo,CA,90146,74522,60333,5,1,2
0,California,Hayward,CA,122333,300000,70463,67,31,36
0,California,Hayward,CA,72085,300000,55131,67,31,36
0,California,Hayward,CA,85474,72360,56348,67,31,36
0,California,Hayward,CA,86101,300000,45055,67,31,36
0,California,Hayward,CA,51888,41239,36625,67,31,36
0,California,Hayward,CA,67315,48859,55541,67,31,36
0,California,Laton,CA,50949,30941,51919,2,1,0
0,California,Hayward,CA,70339,77603,38638,67,31,36
0,California,Hayward,CA,80809,70573,52631,67,31,36
0,California,Union City,CA,85430,79580,53177,13,5,7
0,California,Union City,CA,101306,84183,69513,13,5,7
0,California,Union City,CA,157794,300000,74388,13,5,7
0,California,Fremont,CA,97568,75730,77908,49,9,18
0,California,Fremont,CA,115165,109630,65809,49,9,18
0,California,Fremont,CA,143340,300000,67720,49,9,18
0,California,Fremont,CA,121410,113238,74376,49,9,18
0,California,Fremont,CA,92335,71314,71729,49,9,18
0,California,San Joaquin,CA,36488,29920,31828,0,0,0
0,California,Fremont,CA,109045,106869,50345,49,9,18
0,California,Oakland,CA,48065,33683,45741,1478,321,783
0,California,Fremont,CA,80054,67431,48119,49,9,18
0,California,Fremont,CA,126224,110138,82111,49,9,18
0,California,Fremont,CA,114435,300000,63857,49,9,18
0,California,Fremont,CA,119414,117914,77612,49,9,18
0,California,Fremont,CA,99045,86251,65699,49,9,18
0,California,Fremont,CA,124963,120360,73697,49,9,18
0,California,Fremont,CA,145676,148249,69320,49,9,18
0,California,Newark,CA,58205,41204,50685,9,6,1
0,California,Newark,CA,103632,110061,64356,9,6,1
0,California,Willows,CA,59532,40422,52386,6,1,0
0,California,Dublin,CA,106850,109743,51283,4,2,0
0,California,Oakland,CA,76368,60258,60332,1478,321,783
0,California,Pleasanton,CA,151325,146243,81096,8,2,0
0,California,Pleasanton,CA,156154,300000,72031,8,2,0
0,California,Pleasanton,CA,97492,73807,82473,8,2,0
0,California,Livermore,CA,133945,300000,63138,17,5,10
0,California,Dublin,CA,102065,95398,73863,4,2,0
0,California,Livermore,CA,103373,87761,77973,17,5,10
0,California,Livermore,CA,148537,300000,78019,17,5,10
0,California,Livermore,CA,82775,300000,51282,17,5,10
0,California,Livermore,CA,76132,48224,64606,17,5,10
0,California,Eureka,CA,68706,64986,45381,144,14,25
0,California,Livermore,CA,114799,101575,69107,17,5,10
0,California,Jackson,CA,61245,42886,64952,0,0,0
0,California,Jackson,CA,89545,300000,70576,0,0,0
0,California,Jackson,CA,85968,84029,58921,0,0,0
0,California,Chico,CA,64844,47152,51915,121,7,42
0,California,Chico,CA,50847,32615,41724,121,7,42
0,California,Chico,CA,90589,61872,84765,121,7,42
0,California,Chico,CA,70514,52659,58293,121,7,42
0,California,Chico,CA,50672,35241,62419,121,7,42
0,California,Chico,CA,102455,92685,58926,121,7,42
0,California,Mckinleyville,CA,55130,47705,42924,23,1,1
0,California,Chico,CA,62464,300000,58216,121,7,42
0,California,Oroville,CA,39079,25441,38926,60,15,26
0,California,Chico,CA,125693,300000,78110,121,7,42
0,California,Magalia,CA,48158,45071,38740,1,0,0
0,California,Paradise,CA,80503,59063,57994,15,5,5
0,California,Paradise,CA,63081,61498,46089,15,5,5
0,California,Oroville,CA,68597,62289,52112,60,15,26
0,California,Berry Creek,CA,52817,37075,46973,6,0,6
0,California,Oroville,CA,58728,43833,53941,60,15,26
0,California,Oroville,CA,27794,13163,48806,60,15,26
0,California,Redway,CA,50177,39231,42417,6,2,1
0,California,Oroville,CA,29168,20732,22770,60,15,26
0,California,Palermo,CA,44454,38540,33736,3,0,2
0,California,Gridley,CA,68551,300000,48070,1,0,0
0,California,Oroville,CA,42456,300000,27086,60,15,26
0,California,Valley Springs,CA,93225,89426,59167,7,1,0
0,California,Rail Road Flat,CA,46631,43335,32256,0,0,0
0,California,Avery,CA,124426,300000,96241,0,0,0
0,California,Williams,CA,110458,300000,80342,0,0,0
0,California,Princeton,CA,64022,43535,52400,0,0,0
0,California,Oakley,CA,90127,83074,53071,13,4,6
0,California,Brawley,CA,74920,56470,61463,5,2,1
0,California,Brentwood,CA,118818,121098,65100,13,3,6
0,California,Brentwood,CA,96391,300000,59736,13,3,6
0,California,Byron,CA,86367,72794,60083,1,1,0
0,California,Antioch,CA,69607,65246,48406,140,45,78
0,California,Antioch,CA,60644,44562,45651,140,45,78
0,California,Antioch,CA,23818,13277,24713,140,45,78
0,California,Antioch,CA,64756,56727,54659,140,45,78
0,California,Pittsburg,CA,51605,44557,38914,41,15,19
0,California,Pittsburg,CA,90165,88790,56140,41,15,19
0,California,Pittsburg,CA,67842,59609,36125,41,15,19
0,California,El Centro,CA,36821,23296,37488,12,5,6
0,California,Bay Point,CA,41914,22172,48254,5,2,6
0,California,Martinez,CA,71771,55624,66626,12,3,7
0,California,Martinez,CA,62040,51207,38883,12,3,7
0,California,Martinez,CA,133354,300000,57381,12,3,7
0,California,Pleasant Hill,CA,77843,18353,79965,4,0,2
0,California,Pleasant Hill,CA,73662,65080,52927,4,0,2
0,California,Pleasant Hill,CA,118335,300000,57246,4,0,2
0,California,Concord,CA,81159,79671,51260,60,12,23
0,California,Concord,CA,68231,300000,52766,60,12,23
0,California,Concord,CA,55550,300000,40659,60,12,23
0,California,Calexico,CA,41152,33241,33379,8,1,1
0,California,Concord,CA,89292,300000,67379,60,12,23
0,California,Concord,CA,145708,149393,65279,60,12,23
0,California,Concord,CA,59001,45974,54333,60,12,23
0,California,Concord,CA,33876,29516,25228,60,12,23
0,California,Concord,CA,173040,300000,76314,60,12,23
0,California,Concord,CA,91817,300000,51241,60,12,23
0,California,Walnut Creek,CA,128326,126675,61370,8,4,4
0,California,Walnut Creek,CA,65313,47319,63749,8,4,4
0,California,Walnut Creek,CA,136795,138468,89222,8,4,4
0,California,Walnut Creek,CA,118500,103397,75650,8,4,4
0,California,Shoshone,CA,48274,32042,47200,0,0,0
0,California,San Ramon,CA,95013,65597,82562,3,0,1
0,California,San Ramon,CA,124781,115876,69593,3,0,1
0,California,Danville,CA,165658,300000,81690,6,3,1
0,California,Danville,CA,93531,300000,77176,6,3,1
0,California,Danville,CA,145390,115046,84265,6,3,1
0,California,Lafayette,CA,176992,300000,70134,1,0,0
0,California,Moraga,CA,171929,189167,76402,1,0,0
0,California,Lafayette,CA,176685,300000,85026,1,0,0
0,California,Orinda,CA,156650,300000,75063,4,0,5
0,California,Orinda,CA,182528,300000,79472,4,0,5
0,California,Bakersfield,CA,82960,77522,50515,605,153,305
0,California,Antioch,CA,88677,300000,59865,140,45,78
0,California,Danville,CA,158484,300000,82426,6,3,1
0,California,Concord,CA,150644,147754,87146,60,12,23
0,California,Clayton,CA,103133,108281,51872,1,0,1
0,California,Orinda,CA,106534,300000,61209,4,0,5
0,California,Rodeo,CA,63297,51667,51594,4,5,0
0,California,Hercules,CA,84890,300000,51313,5,0,4
0,California,Hercules,CA,120928,300000,71741,5,0,4
0,California,El Cerrito,CA,76130,62687,55861,22,4,11
0,California,San Pablo,CA,54574,33702,48975,14,10,5
0,California,Bakersfield,CA,72991,58386,58420,605,153,305
0,California,San Pablo,CA,55279,52962,40903,14,10,5
0,California,Oakland,CA,55997,38106,54606,1478,321,783
0,California,San Pablo,CA,59495,37698,54023,14,10,5
0,California,San Pablo,CA,36824,28148,23614,14,10,5
0,California,Richmond,CA,84713,79206,48228,160,68,102
0,California,Richmond,CA,63620,300000,32831,160,68,102
0,California,Richmond,CA,54170,300000,42245,160,68,102
0,California,Richmond,CA,93809,78600,66480,160,68,102
0,California,Richmond,CA,71147,56532,61196,160,68,102
0,California,El Cerrito,CA,101488,83631,70848,22,4,11
0,California,Richmond,CA,61459,60522,40129,160,68,102
0,California,Bakersfield,CA,30390,23044,25787,605,153,305
0,California,El Cerrito,CA,67608,50593,53171,22,4,11
0,Colorado,Gold Hill,CO,149502,300000,41656,0,0,0
0,Colorado,Timnath,CO,98874,300000,67457,0,0,0
0,Colorado,Vail,CO,86272,68860,66772,3,0,0
0,Colorado,Walsh,CO,47555,34309,49482,0,0,0
0,Colorado,Westminster,CO,85644,74974,54256,36,17,14
0,Colorado,Edwards,CO,0,0,0,0,0,0
