,state,city,latest_rent,num_incidents,total_killed,total_injured
0,New Jersey,Salem,1040,29,4,18
0,Ohio,Bainbridge,944,1,0,0
0,Oregon,Clatskanie,1370,2,0,0
0,North Carolina,Winterville,1119,18,1,10
0,Pennsylvania,Wyndmoor,2042,0,0,0
0,Alabama,Ardmore,986,0,0,0
0,Illinois,Willow Springs,1760,1,0,0
0,Tennessee,Westmoreland,1045,0,0,0
0,New Jersey,Penns Grove,1114,13,2,9
0,Ohio,Carey,873,0,0,0
0,Ohio,Lowellville,803,0,0,0
0,California,Rescue,2193,0,0,0
0,New York,Town of Ghent,1697,0,0,0
0,Connecticut,Hebron,1765,0,0,0
0,Connecticut,Canterbury,1348,0,0,0
0,West Virginia,Milton,947,3,0,2
0,Florida,Fort Mc Coy,768,2,1,1
0,Kansas,Chanute,675,3,1,0
0,Minnesota,Saint Paul Park,1382,1,0,2
0,Pennsylvania,Oreland,1890,1,0,1
0,California,San Miguel,1937,4,0,1
0,Louisiana,Erath,1081,0,0,0
0,Arkansas,Pea Ridge,1001,3,0,1
0,Pennsylvania,Lower Oxford Township,1509,0,0,0
0,Michigan,Coleman,949,0,0,0
0,Oklahoma,Sayre,798,3,2,0
0,Pennsylvania,Coal Township,894,2,1,0
0,Pennsylvania,Tobyhanna Township,1225,0,0,0
0,Louisiana,Meraux,1283,1,0,0
0,Arkansas,Austin,1065,2,1,0
0,Georgia,Grovetown,1142,18,5,8
0,Pennsylvania,Oxford,1342,0,0,0
0,New York,North Salem,3154,2,0,0
0,California,La Habra Heights,3303,0,0,0
0,New Hampshire,Town of Charlestown,1213,0,0,0
0,New Jersey,Dayton,2218,1,1,0
0,Illinois,Wauconda,1559,5,2,4
0,Virginia,Amissville,1672,0,0,0
0,Wisconsin,Prescott,1330,0,0,0
0,North Carolina,Spring Hope,923,3,0,4
0,Utah,Erda,1508,0,0,0
0,Indiana,Topeka,1143,0,0,0
0,Wisconsin,Sturtevant,1141,2,0,0
0,Texas,Kempner,1363,1,0,1
0,Wisconsin,Kewaunee,936,1,0,0
0,New Hampshire,Litchfield,2123,1,0,0
0,Colorado,Sheridan,1649,0,0,0
0,Florida,Neptune Beach,2222,4,1,2
0,Oklahoma,Piedmont,1360,0,0,0
0,New York,Lafayette,1521,0,0,0
0,Oklahoma,Pawhuska,779,5,0,2
0,Illinois,Savoy,1327,3,0,2
0,Wisconsin,Geneva,1359,0,0,0
0,Mississippi,Collinsville,1137,3,3,0
0,Massachusetts,Town of Sturbridge,1616,0,0,0
0,Massachusetts,Boxboro,2505,0,0,0
0,Texas,Homestead Meadows South,937,0,0,0
0,Tennessee,Dresden,837,2,1,0
0,Massachusetts,Paxton,1783,0,0,0
0,North Carolina,Carolina Beach,1342,5,1,1
0,Missouri,Monett,749,8,1,0
0,Florida,Ocklawaha,914,6,0,2
0,Pennsylvania,Shenandoah,691,5,1,3
0,New Jersey,Mystic Islands,1474,0,0,0
0,New Jersey,Montville,2922,0,0,0
0,Louisiana,Berwick,1250,2,0,0
0,Kentucky,Warsaw,926,1,1,0
0,Pennsylvania,Williams Township,1563,0,0,0
0,North Carolina,Ocean Isle Beach,1417,2,0,0
0,Alabama,Glencoe,936,0,0,0
0,Michigan,Newaygo,944,2,2,1
0,Michigan,Hudson,860,0,0,0
0,Illinois,Brighton,1224,0,0,0
0,Pennsylvania,Colebrookdale Township,1306,0,0,0
0,Arizona,Pinetop,1445,3,3,3
0,Pennsylvania,Jenkins Township,1077,0,0,0
0,New Jersey,Clementon,1382,5,1,0
0,Texas,Meadows Place,1575,0,0,0
0,Wisconsin,Mineral Point,1111,0,0,0
0,Florida,Sky Lake,1205,0,0,0
0,New Mexico,Truth or Consequences,840,0,0,0
0,New York,Town of Delhi,1377,0,0,0
0,Pennsylvania,Weisenberg Township,1915,0,0,0
0,Pennsylvania,Scott Township,1159,0,0,0
0,Pennsylvania,Edwardsville,801,2,0,0
0,New Hampshire,Auburn,1975,3,0,0
0,Alabama,Fultondale,990,7,3,3
0,Florida,Brooksville,942,42,15,11
0,Missouri,Osage Beach,1045,5,0,1
0,Illinois,McLeansboro,1085,0,0,0
0,Pennsylvania,Arnold,700,1,0,0
0,Vermont,Town of Waterbury,1767,0,0,0
0,Michigan,Fruitport Township,1034,1,0,0
0,Pennsylvania,Butler Township,1010,2,0,1
0,California,Mojave,903,6,2,1
0,Indiana,Wolcottville,1152,3,0,0
0,Texas,Terrell Hills,3962,0,0,0
0,New York,Town of Greenwich,1677,0,0,0
0,Pennsylvania,Conewago Township,1260,0,0,0
0,Massachusetts,Bolton,2813,1,0,0
0,Minnesota,Caledonia,1223,0,0,0
0,Virginia,Stanley,1150,0,0,0
0,New Jersey,Franklin,1549,21,2,7
0,Georgia,Oakwood,1157,3,1,1
0,Florida,Shalimar,1395,5,3,1
0,California,Live Oak,1241,4,1,0
0,Connecticut,Bolton,1727,3,1,0
0,Virginia,Bealeton,1494,1,0,0
0,Utah,Richfield,994,6,0,4
0,New York,East Glenville,1653,0,0,0
0,Florida,Inwood,833,0,0,0
0,Oklahoma,Noble,929,2,0,1
0,Virginia,Richlands,924,2,1,1
0,Pennsylvania,Bridgeville,1120,0,0,0
0,Tennessee,Unicoi,975,0,0,0
0,Massachusetts,Town of Shirley,2206,0,0,0
0,South Dakota,Hartford,1291,1,0,0
0,New York,Monticello,1130,26,3,9
0,Ohio,Cardington,1074,0,0,0
0,Ohio,Munroe Falls,1305,1,1,0
0,Michigan,Watervliet,833,0,0,0
0,North Carolina,Middlesex,976,1,1,1
0,New Jersey,Belvidere,1581,0,0,0
0,Tennessee,Roan Mountain,929,3,0,3
0,Massachusetts,Carlisle,3377,0,0,0
0,Michigan,Watertown Township,1371,1,0,1
0,New Jersey,Alexandria Township,2382,0,0,0
0,Minnesota,Circle Pines,1439,2,0,1
0,Oklahoma,Tecumseh,746,3,2,2
0,New York,Town of Little Falls,1138,0,0,0
0,Washington,Olalla,1811,0,0,0
0,Maryland,Clear Spring,1247,1,0,0
0,Michigan,Houghton,926,1,0,0
0,Texas,Windcrest,1493,0,0,0
0,Pennsylvania,East Rockhill Township,1713,0,0,0
0,Colorado,Manitou Springs,1498,5,0,3
0,New Jersey,Demarest,3581,0,0,0
0,Arkansas,Flippin,928,1,0,0
0,Texas,Santa Rosa,822,0,0,0
0,Virginia,Woodford,1231,2,3,2
0,Washington,La Center,1926,2,4,0
0,North Carolina,Timberlake,1205,4,2,1
0,Arizona,Lakeside,1168,0,0,0
0,Missouri,Elsberry,919,0,0,0
0,Pennsylvania,East Allen Township,1541,0,0,0
0,Ohio,Woodbourne-Hyde Park,1634,0,0,0
0,Illinois,Winnebago,1209,1,1,0
0,Florida,Ponce Inlet,2088,0,0,0
0,Florida,Elkton,1503,1,0,0
0,Massachusetts,Lincoln,3596,0,0,0
0,South Carolina,Prosperity,1237,6,3,4
0,Georgia,Pelham,841,4,1,3
0,South Carolina,Saint George,1283,6,3,2
0,Michigan,Hancock,873,1,0,0
0,Illinois,Village of Lakewood,2550,0,0,0
0,Massachusetts,Lancaster,1858,1,0,0
0,New York,Tioga,1421,0,0,0
0,Michigan,Kent City,1214,0,0,0
0,Pennsylvania,Vernon Township,1094,0,0,0
0,Maine,Jay,1026,4,0,0
0,Florida,Bay Harbor Islands,1976,0,0,0
0,Utah,Mapleton,1711,1,4,0
0,Oregon,Umatilla,1087,2,1,2
0,Wisconsin,Elm Grove,2233,2,1,0
0,Maryland,Hughesville,2021,1,2,0
0,New Hampshire,Wakefield,1177,0,0,0
0,New York,Town of Southport,1189,0,0,0
0,Pennsylvania,Bethel Township,1119,0,0,0
0,Pennsylvania,Kutztown,1291,1,1,1
0,Tennessee,Baxter,937,5,1,2
0,Indiana,Upland,963,0,0,0
0,Illinois,Highwood,2041,0,0,0
0,Virginia,Moseley,1917,0,0,0
0,Texas,Clyde,1205,2,0,0
0,Washington,Goldendale,1223,1,2,0
0,Idaho,Sagle,1409,0,0,0
0,Maryland,Saint Leonard,1757,0,0,0
0,Iowa,Center Point,1233,1,0,0
0,Alabama,Eight Mile,900,5,1,1
0,Indiana,Oak Park,1110,0,0,0
0,Tennessee,Medina,1166,2,0,1
0,Texas,Van Alstyne,1367,0,0,0
0,Maine,Town of Madison,948,0,0,0
0,New York,Town of Hannibal,1307,0,0,0
0,Washington,Forks,1240,1,0,0
0,Ohio,Deer Park,1167,0,0,0
0,Virginia,Chamberlayne,1367,0,0,0
0,Iowa,Anamosa,1089,2,0,1
0,Missouri,Breckenridge Hills,796,0,0,0
0,Maryland,Parkton,2067,2,2,0
0,New Jersey,Beckett,1756,0,0,0
0,Illinois,Tolono,1071,0,0,0
0,New Jersey,Blairstown,1727,1,2,0
0,North Carolina,Manteo,1404,1,0,0
0,Michigan,Leonard,1832,1,0,0
0,North Carolina,Pinnacle,1071,3,2,0
0,Missouri,Rock Hill,1238,0,0,0
0,Iowa,Forest City,974,3,0,1
0,Pennsylvania,Blooming Grove Township,1296,0,0,0
0,Maine,Sabattus,1211,1,0,0
0,Oklahoma,Afton,1007,2,0,2
0,Virginia,Gordonsville,1257,1,0,1
0,New Hampshire,Chester,1884,0,0,0
0,Ohio,Amanda,1207,0,0,0
0,New Jersey,Roseland,2718,0,0,0
0,Ohio,West Milton,965,2,0,1
0,Ohio,Cherry Grove,1417,0,0,0
0,New Hampshire,Town of Henniker,1527,0,0,0
0,New York,North Hills,5613,0,0,0
0,Pennsylvania,Linglestown,1312,0,0,0
0,Indiana,Sheridan,1238,0,0,0
0,Kansas,Basehor,1469,0,0,0
0,Illinois,Braidwood,1437,1,2,0
0,Ohio,New Albany,3224,0,0,0
0,Connecticut,Preston,1555,3,0,1
0,Pennsylvania,Larksville,886,2,0,1
0,Maryland,North Kensington,2207,0,0,0
0,California,Mather Air Force Base,1764,0,0,0
0,New York,Northumberland,1589,0,0,0
0,North Carolina,Conover,1017,2,1,1
0,Pennsylvania,Mckean Township,1302,0,0,0
0,New Jersey,Glendora,1537,0,0,0
0,Louisiana,Vivian,706,7,3,5
0,North Carolina,Summerfield,1809,1,0,1
0,Virginia,Chase City,1056,0,0,0
0,New Hampshire,Town of Epping,1761,0,0,0
0,Louisiana,Lockport,1142,5,3,4
0,Pennsylvania,Caernarvon Township,1184,0,0,0
0,Oregon,Reedsport,902,2,2,0
0,New Hampshire,Nottingham,1852,1,0,0
0,Minnesota,Le Sueur,1252,0,0,0
0,Ohio,Silverton,1156,0,0,0
0,Georgia,Rincon,1190,26,1,2
0,Illinois,Rushville,922,0,0,0
0,Pennsylvania,West Pittston,947,0,0,0
0,Pennsylvania,Clarks Summit,1201,2,0,0
0,Illinois,Dwight,1238,1,3,1
0,New Jersey,Brielle,2769,0,0,0
0,Texas,Salado,1466,2,0,0
0,Indiana,Scottsburg,805,2,0,1
0,Vermont,Randolph,1495,0,0,0
0,Washington,Black Diamond,2078,0,0,0
0,Michigan,Mancelona,837,1,1,1
0,Illinois,West Peoria,827,0,0,0
0,Michigan,Columbiaville,1078,3,2,1
0,New York,Ellery,1372,0,0,0
0,New York,Harris Hill,1813,0,0,0
0,Pennsylvania,Warrington Township,1305,0,0,0
0,Texas,Lake Worth,1234,0,0,0
0,Pennsylvania,Greene Township,1163,0,0,0
0,Alabama,Falkville,790,3,0,2
0,Pennsylvania,Delaware Township,1164,0,0,0
0,South Carolina,Summerton,1026,3,3,0
0,Pennsylvania,Gilbertsville,1635,0,0,0
0,Michigan,North Branch,1079,2,0,0
0,Tennessee,Oak Hill,3630,0,0,0
0,Maryland,Hurlock,1310,2,1,1
0,Pennsylvania,Bridgeport,1493,0,0,0
0,Pennsylvania,New Garden Township,2306,0,0,0
0,Massachusetts,Turners Falls,1606,1,0,1
0,Pennsylvania,Ancient Oaks,1907,0,0,0
0,Pennsylvania,Eagleville,1606,2,2,0
0,Georgia,Springfield,1082,16,2,4
0,New York,Marion,1348,0,0,0
0,Michigan,Boyne City,1127,2,0,2
0,Louisiana,Bush,1358,0,0,0
0,Michigan,Yale,1025,0,0,0
0,Minnesota,Maple Lake,1322,0,0,0
0,Tennessee,Burns,1301,1,0,0
0,New Jersey,Spring Lake Heights,2317,0,0,0
0,Maryland,Westover,1237,3,0,0
0,Illinois,Berkeley,1491,1,1,0
0,New York,Boston,1529,1,0,0
0,Louisiana,Geismar,1924,3,1,0
0,Texas,De Kalb,1056,3,1,5
0,Pennsylvania,Vandergrift,700,3,2,2
0,North Carolina,Claremont,841,7,2,3
0,Wisconsin,Oneida,1124,1,0,0
0,Vermont,Castleton,1485,2,1,0
0,New Mexico,Dexter,896,0,0,0
0,Arkansas,West Fork,1110,1,0,1
0,Pennsylvania,Royersford,1451,0,0,0
0,South Carolina,Townville,1125,5,3,5
0,Wisconsin,Mc Farland,1570,0,0,0
0,Kentucky,Edmonton,854,4,4,1
0,South Dakota,Colonial Pine Hills,1724,0,0,0
0,New Hampshire,Town of Peterborough,1582,0,0,0
0,New Jersey,Mount Ephraim,1481,4,0,0
0,Hawaii,Haleiwa,3048,0,0,0
0,Minnesota,Glyndon,1243,2,0,1
0,Ohio,Ontario,830,1,0,0
0,Texas,Sansom Park,1075,1,1,0
0,New Hampshire,Barnstead,1265,1,0,0
0,Pennsylvania,Foster Township,993,0,0,0
0,Florida,Bell,1181,2,8,0
0,Pennsylvania,Avalon,1005,0,0,0
0,New Mexico,Corrales,2020,0,0,0
0,Pennsylvania,Chesterbrook,1875,0,0,0
0,Pennsylvania,Danville,1090,0,0,0
0,North Carolina,Butner,973,3,1,1
0,New Jersey,Pequannock,2370,1,0,0
0,Virginia,Lancaster,1303,0,0,0
0,New York,Elmsford,2886,2,0,1
0,New Jersey,Hightstown,1905,0,0,0
0,West Virginia,Inwood,1222,3,1,3
0,West Virginia,Salem,836,0,0,0
0,Pennsylvania,Glassport,755,0,0,0
0,New York,Town of Norfolk,1159,0,0,0
0,Michigan,Evart,842,0,0,0
0,Wisconsin,Town of Brillion,1014,0,0,0
0,Rhode Island,Foster,1775,1,0,1
0,Maine,Town of Waldoboro,1196,0,0,0
0,Texas,Leonard,1261,0,0,0
0,Pennsylvania,Annville,1059,2,0,0
0,Utah,South Weber,1526,0,0,0
0,Pennsylvania,South Williamsport,954,0,0,0
0,Massachusetts,Town of North Brookfield,1515,0,0,0
0,Texas,Canutillo,971,1,0,1
0,Colorado,Milliken,1544,4,0,3
0,Pennsylvania,Jim Thorpe,1070,1,0,0
0,New Hampshire,Suncook,1429,0,0,0
0,Pennsylvania,Straban Township,1300,0,0,0
0,New York,Westvale,1515,0,0,0
0,West Virginia,Brookhaven,1338,0,0,0
0,Ohio,Crestline,800,1,0,0
0,Oregon,Scio,1370,1,0,0
0,New Jersey,Buena,1320,1,0,1
0,Florida,O Brien,1187,0,0,0
0,Connecticut,Deep River,1619,0,0,0
0,Ohio,Dundee,1246,1,2,0
0,South Carolina,Holly Hill,927,22,5,7
0,New Jersey,Washington Township,2526,4,0,0
0,Arizona,Miami,1000,0,0,0
0,Ohio,Huber Ridge,1217,0,0,0
0,New York,Greenville,1824,2,0,0
0,Pennsylvania,Brecknock Township,1628,0,0,0
0,North Carolina,Bahama,1604,1,0,0
0,Michigan,Alpine Township,1328,0,0,0
0,Alabama,Meridianville,1143,3,2,1
0,Michigan,Clinton,1078,3,1,0
0,Kentucky,Calvert City,963,3,0,1
0,Florida,Zephyrhills West,1015,0,0,0
0,Texas,Doffing,898,0,0,0
0,Michigan,Gibraltar,1102,0,0,0
0,Pennsylvania,Montoursville,1051,5,5,1
0,Illinois,Fulton,1127,2,0,1
0,Kentucky,Fort Wright,1412,1,0,0
0,Maine,Warren,1178,1,0,0
0,South Carolina,Pamplico,900,6,2,5
0,Pennsylvania,Duryea,927,1,0,0
0,Georgia,Braselton,1614,8,1,1
0,Wisconsin,Mauston,895,0,0,0
0,Michigan,Eastwood,855,0,0,0
0,Pennsylvania,Decatur,975,0,0,0
0,Minnesota,Ely,1044,2,0,1
0,New Hampshire,Newton,1892,2,1,0
0,New Jersey,South Bound Brook,1975,0,0,0
0,Indiana,Whiteland,1132,2,1,0
0,Wisconsin,Bloomfield,1284,0,0,0
0,Oregon,Gervais,1408,0,0,0
0,South Carolina,Surfside Beach,1340,6,0,0
0,Wisconsin,Poynette,1233,4,1,0
0,Massachusetts,Avon,2267,2,0,1
0,Michigan,Saint Charles,842,0,0,0
0,Oregon,Veneta,1289,3,3,1
0,New Hampshire,Town of Enfield,1421,0,0,0
0,Virginia,Rustburg,1060,4,0,1
0,Oregon,Nyssa,1091,1,0,0
0,Colorado,Applewood,2252,0,0,0
0,Florida,South Bay,1547,6,2,4
0,Montana,Ronan,1035,1,1,0
0,Minnesota,Lonsdale,1434,1,0,0
0,New Jersey,Flemington,2085,1,1,0
0,Michigan,East Jordan,1026,0,0,0
0,Kentucky,Newburg,844,0,0,0
0,Ohio,Rossford,1020,3,0,0
0,New Jersey,Delaware Township,2343,0,0,0
0,Tennessee,Charlotte,969,2,2,2
0,Maryland,Federalsburg,1326,2,0,0
0,Illinois,Barrington,2487,3,1,2
0,Alabama,New Hope,846,1,0,0
0,Georgia,Winterville,1097,10,0,1
0,Vermont,Georgia,1597,0,0,0
0,Colorado,Conifer,2203,2,0,0
0,Indiana,Sunman,1095,1,1,0
0,Connecticut,Killingworth,1863,3,2,0
0,Oregon,Terrebonne,1442,1,0,0
0,Mississippi,Summit,990,3,1,1
0,Pennsylvania,Green Tree,1364,0,0,0
0,Pennsylvania,Findlay Township,1319,0,0,0
0,Delaware,Delmar,1152,1,0,0
0,Massachusetts,Town of Topsfield,2655,0,0,0
0,Texas,Spicewood,2210,0,0,0
0,New Hampshire,Brentwood,2093,2,2,0
0,Illinois,Eureka,1231,0,0,0
0,Massachusetts,Hubbardston,1634,0,0,0
0,New Jersey,Rochelle Park,2291,2,0,1
0,New Jersey,Forked River,1710,0,0,0
0,Illinois,Robbins,1242,7,7,3
0,Pennsylvania,Peters,1127,0,0,0
0,Oregon,Fairview,1731,1,1,0
0,Illinois,Mount Zion,1141,3,0,0
0,Florida,Bithlo,1697,1,0,0
0,Illinois,Stone Park,1409,0,0,0
0,Indiana,Avilla,1098,1,0,0
0,Alabama,Fort Mitchell,1218,5,5,4
0,Montana,Wolf Point,944,0,0,0
0,Kentucky,Wilmore,924,4,1,1
0,Illinois,Heyworth,1227,0,0,0
0,New York,Le Ray,1446,0,0,0
0,Washington,East Wenatchee Bench,1634,0,0,0
0,Maryland,Seat Pleasant,1647,3,2,4
0,Florida,Jan-Phyl Village,978,0,0,0
0,Maryland,Jefferson,1810,2,0,2
0,Illinois,East Dubuque,1204,0,0,0
0,Pennsylvania,Tarentum,809,6,1,3
0,Pennsylvania,Mount Pleasant,869,4,2,0
0,Massachusetts,West Newbury,2552,0,0,0
0,New Hampshire,Sandown,1800,1,0,0
0,North Carolina,Hurdle Mills,1229,0,0,0
0,Maryland,California,1591,1,0,0
0,New York,Barton,1414,0,0,0
0,Florida,Zephyrhills South,892,0,0,0
0,Virginia,Charles City,1156,0,0,0
0,Wisconsin,Freedom,1132,0,0,0
0,Pennsylvania,Towamensing Township,1322,0,0,0
0,Texas,Cisco,994,2,2,1
0,Texas,Cotulla,1174,1,0,0
0,Ohio,Creston,1141,0,0,0
0,Virginia,Montross,1143,0,0,0
0,Texas,Rio Hondo,914,0,0,0
0,California,Newcastle,2273,3,2,0
0,Nebraska,O'' Neill,965,0,0,0
0,Kentucky,Taylor Mill,1236,0,0,0
0,Wisconsin,Eagle River,1124,2,2,0
0,Michigan,Meridian Township,1661,0,0,0
0,Georgia,Louisville,903,2,0,0
0,Texas,Troy,1072,0,0,0
0,North Carolina,Scotland Neck,755,9,3,6
0,Nevada,Battle Mountain,1100,1,1,0
0,New Jersey,Hewitt,1740,0,0,0
0,California,Needles,867,3,0,0
0,Pennsylvania,Springetts Manor-Yorklyn,1172,0,0,0
0,North Carolina,Unionville,1372,0,0,0
0,Tennessee,Etowah,888,2,0,0
0,Wisconsin,Saint Croix Falls,1134,0,0,0
0,Arkansas,Dover,899,5,3,2
0,New Jersey,Beatyestown,1775,0,0,0
0,New Jersey,Harrington Park,3126,0,0,0
0,Maryland,Brunswick,1400,1,0,0
0,New Hampshire,Epsom,1546,1,0,0
0,Illinois,Prairie Grove,2378,0,0,0
0,Ohio,Monfort Heights South,1216,0,0,0
0,Alabama,Lincoln,1059,2,4,0
0,Ohio,Ottawa Hills,2127,0,0,0
0,Florida,Wahneta,832,0,0,0
0,Iowa,Story City,1192,0,0,0
0,Maine,Raymond,1701,0,0,0
0,New York,Ardsley,3905,0,0,0
0,Utah,Salem,1489,1,0,1
0,Oregon,Harrisburg,1233,3,0,0
0,South Carolina,Campobello,1280,7,2,2
0,Georgia,Woodbine,1191,0,0,0
0,California,Morongo Valley,996,3,0,1
0,Kansas,Holton,897,4,0,0
0,Maine,Town of Camden,1553,0,0,0
0,Texas,Eastland,1069,1,1,0
0,Texas,Parker,3418,0,0,0
0,Connecticut,Canaan,1442,0,0,0
0,New Hampshire,New London,1740,0,0,0
0,Colorado,Vail,3876,3,0,0
0,Georgia,Powder Springs,1245,18,13,4
0,Iowa,West Liberty,1155,0,0,0
0,North Carolina,Sophia,976,1,0,0
0,Pennsylvania,Littlestown,1211,3,3,1
0,Nevada,Ely,980,2,2,0
0,Ohio,Mount Carmel,1099,0,0,0
0,Connecticut,Stafford Springs,1497,3,0,1
0,Pennsylvania,West Hazleton,766,0,0,0
0,New York,Hawthorne,3049,0,0,0
0,Michigan,Manton,870,0,0,0
0,Virginia,Stanardsville,1235,1,0,1
0,Wisconsin,Weyauwega,1099,1,2,0
0,Delaware,Hartly,1217,1,0,0
0,New Jersey,Delanco,1659,1,0,2
0,Indiana,Hartford City,679,1,2,0
0,Massachusetts,Northbridge,1761,1,0,0
0,Wisconsin,Wisconsin Dells,1095,4,0,2
0,California,Brisbane,3505,9,0,2
0,Michigan,Blissfield,941,0,0,0
0,Illinois,Campton Hills,2641,0,0,0
0,Washington,Pacific,1746,0,0,0
0,Mississippi,Gulf Hills,1141,0,0,0
0,South Carolina,Isle of Palms,3119,0,0,0
0,Texas,Quitman,1255,1,0,1
0,Texas,Lexington,1237,1,0,0
0,Wisconsin,Elk Mound,1150,0,0,0
0,Pennsylvania,Honesdale,1157,0,0,0
0,New York,Trenton,1397,0,0,0
0,Wisconsin,Town of Seymour,1119,0,0,0
0,Pennsylvania,Washington Township,1298,0,0,0
0,Texas,Port Isabel,1094,0,0,0
0,New Jersey,Oceanport,2446,0,0,0
0,Pennsylvania,Sandy Township,1039,0,0,0
0,Missouri,Dellwood,842,0,0,0
0,Arkansas,Hensley,1060,3,1,0
0,Oregon,Jefferson,1439,2,0,0
0,New York,Town of Amenia,1793,0,0,0
0,Ohio,Mount Gilead,1040,0,0,0
0,New York,Town of Unadilla,1223,0,0,0
0,Ohio,Saint Bernard,969,0,0,0
0,Arizona,Cave Creek,2856,2,2,0
0,Georgia,Mount Airy,1059,2,3,0
0,North Carolina,Clarkton,803,6,2,3
0,Pennsylvania,Allen Township,1581,0,0,0
0,Pennsylvania,Flourtown,2213,0,0,0
0,California,Portola,1237,0,0,0
0,New Hampshire,Fremont,1803,3,1,0
0,New York,Herricks,3264,0,0,0
0,Pennsylvania,Wharton Township,1162,0,0,0
0,Maryland,Snow Hill,1159,3,0,1
0,Vermont,Town of Stowe,2096,0,0,0
0,Florida,Bronson,1069,1,0,0
0,Michigan,Marlette,853,1,0,0
0,Indiana,Union City,699,1,0,0
0,Iowa,Dyersville,1128,0,0,0
0,Wisconsin,Pardeeville,1148,1,1,0
0,New Jersey,Chester Township,3301,0,0,0
0,Connecticut,Lisbon,1502,0,0,0
0,Minnesota,New Prague,1433,0,0,0
0,Colorado,Sedalia,2655,2,1,1
0,Ohio,West Portsmouth,800,1,0,0
0,Pennsylvania,Jenkintown,1673,0,0,0
0,New Jersey,Mullica Township,1405,0,0,0
0,New Jersey,Magnolia,1540,0,0,0
0,New York,Town of Wolcott,1245,0,0,0
0,Vermont,Fairfax,1500,2,1,2
0,Louisiana,Breaux Bridge,1144,23,6,10
0,Indiana,Whitestown,1440,1,1,1
0,Illinois,Hometown,1294,2,0,0
0,Florida,Sanibel,3975,2,0,1
0,Indiana,Morgantown,1113,0,0,0
0,Arizona,Holbrook,873,1,2,0
0,Connecticut,East Windsor,1495,13,0,3
0,North Carolina,Marvin,3769,0,0,0
0,Michigan,Interlochen,1190,0,0,0
0,Tennessee,Castalian Springs,1283,0,0,0
0,Michigan,Kalkaska,832,1,0,0
0,New Jersey,Bloomingdale,1869,2,0,0
0,California,Lake Isabella,1065,3,0,1
0,West Virginia,West Union,807,1,0,1
0,Indiana,Pittsboro,1341,2,4,0
0,New York,Oswegatchie,1309,1,0,0
0,Texas,Hunters Creek Village,9937,0,0,0
0,New Hampshire,Ossipee,1137,0,0,0
0,Alabama,Vincent,1160,1,1,0
0,Georgia,Montgomery,1383,0,0,0
0,Pennsylvania,Fountain Hill,1241,0,0,0
0,New York,Clinton,1965,1,0,1
0,Pennsylvania,West York,936,0,0,0
0,California,Acton,2526,0,0,0
0,Virginia,Troy,1450,1,0,1
0,Kansas,Bel Aire,1263,0,0,0
0,Alabama,Daleville,845,2,0,1
0,New Jersey,Northvale,2672,1,0,0
0,Arizona,Wellton,850,0,0,0
0,Pennsylvania,Avondale,2117,0,0,0
0,Wisconsin,Yorkville,1548,0,0,0
0,Michigan,Laingsburg,1178,1,0,1
0,North Carolina,Harmony,936,1,1,0
0,Pennsylvania,Washington Township,1424,0,0,0
0,New Hampshire,Town of Winchester,1261,0,0,0
0,Wisconsin,Kimberly,1130,2,0,0
0,West Virginia,Williamstown,1106,1,0,0
0,Maryland,Glenn Dale,2397,2,2,0
0,Pennsylvania,Penn Township,1249,0,0,0
0,New Hampshire,Lee,1944,3,0,1
0,Texas,Palmview South,895,0,0,0
0,Wisconsin,Algoma,856,0,0,0
0,Colorado,Cedaredge,1261,1,0,0
0,Indiana,Waterloo,989,1,1,0
0,Kansas,Eudora,1247,1,1,0
0,Michigan,Rutland Township,1210,0,0,0
0,Washington,Mount Vista,1729,0,0,0
0,New York,Pittstown,1359,3,0,0
0,Virginia,Evington,1081,0,0,0
0,New York,Springville,1198,2,0,0
0,Minnesota,New London,1257,1,0,0
0,North Carolina,Lewisville,1273,3,3,0
0,Texas,Hallsville,1185,4,4,0
0,Pennsylvania,Upper Paxton,1144,0,0,0
0,Michigan,Coopersville,1197,3,0,2
0,Illinois,Milan,795,1,0,1
0,Pennsylvania,Minersville,731,1,0,0
0,Alaska,Lakes,1717,0,0,0
0,Maine,China Village,1113,0,0,0
0,California,Pixley,937,2,0,1
0,Florida,Christmas,1408,3,2,3
0,Minnesota,Elko New Market,1827,1,0,0
0,Massachusetts,Sherborn,3395,0,0,0
0,New Hampshire,Northwood,1726,0,0,0
0,Missouri,Northwoods,795,2,1,1
0,Missouri,Richland,801,0,0,0
0,Missouri,North Kansas City,950,1,0,3
0,Indiana,Millersburg,1205,0,0,0
0,Connecticut,Ashford,1431,0,0,0
0,Washington,Mabton,957,1,1,1
0,Utah,Perry,1338,0,0,0
0,Michigan,Quincy,984,0,0,0
0,North Carolina,Catawba,911,2,1,1
0,Maryland,Greensboro,1389,0,0,0
0,Ohio,Carroll,1554,1,2,0
0,New York,East Garden City,3603,0,0,0
0,Arkansas,Piney,890,0,0,0
0,New York,Town of Duane,1326,0,0,0
0,Texas,Mount Vernon,1349,1,0,1
0,Wisconsin,Augusta,1039,2,0,0
0,Wisconsin,Stratford,1083,1,0,0
0,Pennsylvania,Scottdale,827,1,0,1
0,Illinois,Burnham,1295,0,0,0
0,New York,Chazy,1609,0,0,0
0,Kentucky,Elkton,842,4,0,1
0,Pennsylvania,Lynn Township,1522,0,0,0
